
============================================================
  CHUNK 1/309
  224 fichiers, 2.05 GB
  Chunk 8 terminé: 2,105,274 papers, 3,387 arXiv (280s, 7516 p/s)
  Progression: 8/309 (3%)
  arXiv trouvés: 26,051

============================================================
  CHUNK 9/309
  7 fichiers, 2.27 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0052.gz: 300,869 papers, 479 arXiv (8656 p/s)
  [2/7] updated_date=2025-10-10\part_0053.gz: 400,000 papers, 539 arXiv (7672 p/s)
  [3/7] updated_date=2025-10-10\part_0054.gz: 202,602 papers, 436 arXiv (7378 p/s)
  [4/7] updated_date=2025-10-10\part_0055.gz: 300,394 papers, 487 arXiv (7128 p/s)
  [5/7] updated_date=2025-10-10\part_0056.gz: 301,515 papers, 489 arXiv (7315 p/s)
  [6/7] updated_date=2025-10-10\part_0057.gz: 300,990 papers, 534 arXiv (7177 p/s)
  [7/7] updated_date=2025-10-10\part_0058.gz: 299,852 papers, 487 arXiv (7220 p/s)

  Chunk 9 terminé: 2,106,222 papers, 3,451 arXiv (281s, 7491 p/s)
  Progression: 9/309 (3%)
  arXiv trouvés: 29,502

============================================================
  CHUNK 10/309
  7 fichiers, 2.38 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0059.gz: 300,298 papers, 470 arXiv (7119 p/s)
  [2/7] updated_date=2025-10-10\part_0060.gz: 300,084 papers, 489 arXiv (7145 p/s)
  [3/7] updated_date=2025-10-10\part_0061.gz: 300,111 papers, 479 arXiv (7331 p/s)
  [4/7] updated_date=2025-10-10\part_0062.gz: 301,037 papers, 486 arXiv (7312 p/s)
  [5/7] updated_date=2025-10-10\part_0063.gz: 301,027 papers, 508 arXiv (7325 p/s)
  [6/7] updated_date=2025-10-10\part_0064.gz: 301,003 papers, 478 arXiv (7592 p/s)
  [7/7] updated_date=2025-10-10\part_0065.gz: 400,000 papers, 746 arXiv (7304 p/s)

  Chunk 10 terminé: 2,203,560 papers, 3,656 arXiv (302s, 7301 p/s)
  Progression: 10/309 (3%)
  arXiv trouvés: 33,158

============================================================
  CHUNK 11/309
  7 fichiers, 2.16 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0066.gz: 201,853 papers, 252 arXiv (7619 p/s)
  [2/7] updated_date=2025-10-10\part_0067.gz: 300,946 papers, 526 arXiv (7327 p/s)
  [3/7] updated_date=2025-10-10\part_0068.gz: 301,094 papers, 452 arXiv (7260 p/s)
  [4/7] updated_date=2025-10-10\part_0069.gz: 301,397 papers, 485 arXiv (7328 p/s)
  [5/7] updated_date=2025-10-10\part_0070.gz: 300,734 papers, 493 arXiv (7280 p/s)
  [6/7] updated_date=2025-10-10\part_0071.gz: 299,836 papers, 480 arXiv (7173 p/s)
  [7/7] updated_date=2025-10-10\part_0072.gz: 300,868 papers, 497 arXiv (7429 p/s)

  Chunk 11 terminé: 2,006,728 papers, 3,185 arXiv (274s, 7330 p/s)
  Progression: 11/309 (4%)
  arXiv trouvés: 36,343

============================================================
  CHUNK 12/309
  7 fichiers, 2.26 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0073.gz: 300,906 papers, 538 arXiv (7300 p/s)
  [2/7] updated_date=2025-10-10\part_0074.gz: 300,589 papers, 494 arXiv (7348 p/s)
  [3/7] updated_date=2025-10-10\part_0075.gz: 301,597 papers, 487 arXiv (7582 p/s)
  [4/7] updated_date=2025-10-10\part_0076.gz: 300,902 papers, 476 arXiv (8138 p/s)
  [5/7] updated_date=2025-10-10\part_0077.gz: 300,196 papers, 509 arXiv (8071 p/s)
  [6/7] updated_date=2025-10-10\part_0078.gz: 300,946 papers, 529 arXiv (8020 p/s)
  [7/7] updated_date=2025-10-10\part_0079.gz: 300,988 papers, 487 arXiv (6672 p/s)

  Chunk 12 terminé: 2,106,124 papers, 3,520 arXiv (279s, 7555 p/s)
  Progression: 12/309 (4%)
  arXiv trouvés: 39,863

============================================================
  CHUNK 13/309
  7 fichiers, 2.27 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0080.gz: 300,934 papers, 502 arXiv (8640 p/s)
  [2/7] updated_date=2025-10-10\part_0081.gz: 299,863 papers, 474 arXiv (8556 p/s)
  [3/7] updated_date=2025-10-10\part_0082.gz: 302,142 papers, 451 arXiv (8488 p/s)
  [4/7] updated_date=2025-10-10\part_0083.gz: 301,058 papers, 458 arXiv (8614 p/s)
  [5/7] updated_date=2025-10-10\part_0084.gz: 300,484 papers, 470 arXiv (8590 p/s)
  [6/7] updated_date=2025-10-10\part_0085.gz: 301,173 papers, 497 arXiv (8597 p/s)
  [7/7] updated_date=2025-10-10\part_0086.gz: 301,011 papers, 506 arXiv (8526 p/s)

  Chunk 13 terminé: 2,106,665 papers, 3,358 arXiv (246s, 8570 p/s)
  Progression: 13/309 (4%)
  arXiv trouvés: 43,221

============================================================
  CHUNK 14/309
  7 fichiers, 2.27 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0087.gz: 300,663 papers, 452 arXiv (8589 p/s)
  [2/7] updated_date=2025-10-10\part_0088.gz: 300,454 papers, 487 arXiv (8618 p/s)
  [3/7] updated_date=2025-10-10\part_0089.gz: 300,521 papers, 489 arXiv (8658 p/s)
  [4/7] updated_date=2025-10-10\part_0090.gz: 301,072 papers, 453 arXiv (8511 p/s)
  [5/7] updated_date=2025-10-10\part_0091.gz: 300,891 papers, 500 arXiv (8602 p/s)
  [6/7] updated_date=2025-10-10\part_0092.gz: 300,158 papers, 511 arXiv (8649 p/s)
  [7/7] updated_date=2025-10-10\part_0093.gz: 300,625 papers, 525 arXiv (8484 p/s)

  Chunk 14 terminé: 2,104,384 papers, 3,417 arXiv (245s, 8585 p/s)
  Progression: 14/309 (5%)
  arXiv trouvés: 46,638

============================================================
  CHUNK 15/309
  7 fichiers, 2.27 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0094.gz: 300,252 papers, 459 arXiv (8694 p/s)
  [2/7] updated_date=2025-10-10\part_0095.gz: 300,055 papers, 477 arXiv (8680 p/s)
  [3/7] updated_date=2025-10-10\part_0096.gz: 300,978 papers, 479 arXiv (8606 p/s)
  [4/7] updated_date=2025-10-10\part_0097.gz: 300,681 papers, 526 arXiv (8613 p/s)
  [5/7] updated_date=2025-10-10\part_0098.gz: 301,079 papers, 484 arXiv (8592 p/s)
  [6/7] updated_date=2025-10-10\part_0099.gz: 300,855 papers, 510 arXiv (8691 p/s)
  [7/7] updated_date=2025-10-10\part_0100.gz: 300,289 papers, 501 arXiv (8497 p/s)

  Chunk 15 terminé: 2,104,189 papers, 3,436 arXiv (244s, 8623 p/s)
  Progression: 15/309 (5%)
  arXiv trouvés: 50,074

============================================================
  CHUNK 16/309
  7 fichiers, 2.26 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0101.gz: 301,076 papers, 521 arXiv (8590 p/s)
  [2/7] updated_date=2025-10-10\part_0102.gz: 300,791 papers, 492 arXiv (8565 p/s)
  [3/7] updated_date=2025-10-10\part_0103.gz: 299,816 papers, 469 arXiv (8636 p/s)
  [4/7] updated_date=2025-10-10\part_0104.gz: 299,917 papers, 470 arXiv (8663 p/s)
  [5/7] updated_date=2025-10-10\part_0105.gz: 300,959 papers, 457 arXiv (8502 p/s)
  [6/7] updated_date=2025-10-10\part_0106.gz: 299,701 papers, 466 arXiv (8605 p/s)
  [7/7] updated_date=2025-10-10\part_0107.gz: 299,645 papers, 494 arXiv (8617 p/s)

  Chunk 16 terminé: 2,101,905 papers, 3,369 arXiv (245s, 8595 p/s)
  Progression: 16/309 (5%)
  arXiv trouvés: 53,443

============================================================
  CHUNK 17/309
  7 fichiers, 2.27 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0108.gz: 299,946 papers, 510 arXiv (8666 p/s)
  [2/7] updated_date=2025-10-10\part_0109.gz: 400,000 papers, 589 arXiv (8764 p/s)
  [3/7] updated_date=2025-10-10\part_0110.gz: 201,261 papers, 352 arXiv (8243 p/s)
  [4/7] updated_date=2025-10-10\part_0111.gz: 301,341 papers, 497 arXiv (8642 p/s)
  [5/7] updated_date=2025-10-10\part_0112.gz: 301,633 papers, 472 arXiv (8549 p/s)
  [6/7] updated_date=2025-10-10\part_0113.gz: 301,068 papers, 495 arXiv (8625 p/s)
  [7/7] updated_date=2025-10-10\part_0114.gz: 300,845 papers, 473 arXiv (8676 p/s)

  Chunk 17 terminé: 2,106,094 papers, 3,388 arXiv (244s, 8617 p/s)
  Progression: 17/309 (6%)
  arXiv trouvés: 56,831

============================================================
  CHUNK 18/309
  7 fichiers, 2.27 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0115.gz: 301,322 papers, 450 arXiv (8671 p/s)
  [2/7] updated_date=2025-10-10\part_0116.gz: 299,585 papers, 473 arXiv (8600 p/s)
  [3/7] updated_date=2025-10-10\part_0117.gz: 300,764 papers, 507 arXiv (8585 p/s)
  [4/7] updated_date=2025-10-10\part_0118.gz: 300,513 papers, 479 arXiv (8650 p/s)
  [5/7] updated_date=2025-10-10\part_0119.gz: 400,000 papers, 751 arXiv (8413 p/s)
  [6/7] updated_date=2025-10-10\part_0120.gz: 201,055 papers, 228 arXiv (8827 p/s)
  [7/7] updated_date=2025-10-10\part_0121.gz: 300,894 papers, 470 arXiv (8589 p/s)

  Chunk 18 terminé: 2,104,133 papers, 3,358 arXiv (245s, 8596 p/s)
  Progression: 18/309 (6%)
  arXiv trouvés: 60,189

============================================================
  CHUNK 19/309
  7 fichiers, 2.26 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0122.gz: 301,126 papers, 478 arXiv (8631 p/s)
  [2/7] updated_date=2025-10-10\part_0123.gz: 300,301 papers, 451 arXiv (8607 p/s)
  [3/7] updated_date=2025-10-10\part_0124.gz: 300,599 papers, 446 arXiv (8600 p/s)
  [4/7] updated_date=2025-10-10\part_0125.gz: 299,632 papers, 501 arXiv (8674 p/s)
  [5/7] updated_date=2025-10-10\part_0126.gz: 301,528 papers, 493 arXiv (8629 p/s)
  [6/7] updated_date=2025-10-10\part_0127.gz: 300,042 papers, 472 arXiv (8690 p/s)
  [7/7] updated_date=2025-10-10\part_0128.gz: 300,365 papers, 492 arXiv (8700 p/s)

  Chunk 19 terminé: 2,103,593 papers, 3,333 arXiv (243s, 8645 p/s)
  Progression: 19/309 (6%)
  arXiv trouvés: 63,522

============================================================
  CHUNK 20/309
  7 fichiers, 2.26 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0129.gz: 300,389 papers, 497 arXiv (8673 p/s)
  [2/7] updated_date=2025-10-10\part_0130.gz: 301,190 papers, 503 arXiv (8695 p/s)
  [3/7] updated_date=2025-10-10\part_0131.gz: 301,498 papers, 505 arXiv (8566 p/s)
  [4/7] updated_date=2025-10-10\part_0132.gz: 301,232 papers, 497 arXiv (8679 p/s)
  [5/7] updated_date=2025-10-10\part_0133.gz: 300,582 papers, 529 arXiv (8645 p/s)
  [6/7] updated_date=2025-10-10\part_0134.gz: 300,602 papers, 512 arXiv (8568 p/s)
  [7/7] updated_date=2025-10-10\part_0135.gz: 301,445 papers, 495 arXiv (8638 p/s)

  Chunk 20 terminé: 2,106,938 papers, 3,538 arXiv (244s, 8636 p/s)
  Progression: 20/309 (6%)
  arXiv trouvés: 67,060

============================================================
  CHUNK 21/309
  7 fichiers, 2.27 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0136.gz: 300,741 papers, 516 arXiv (8576 p/s)
  [2/7] updated_date=2025-10-10\part_0137.gz: 300,775 papers, 474 arXiv (8520 p/s)
  [3/7] updated_date=2025-10-10\part_0138.gz: 301,232 papers, 499 arXiv (8550 p/s)
  [4/7] updated_date=2025-10-10\part_0139.gz: 300,924 papers, 500 arXiv (8621 p/s)
  [5/7] updated_date=2025-10-10\part_0140.gz: 300,994 papers, 500 arXiv (8561 p/s)
  [6/7] updated_date=2025-10-10\part_0141.gz: 300,786 papers, 496 arXiv (8723 p/s)
  [7/7] updated_date=2025-10-10\part_0142.gz: 300,154 papers, 457 arXiv (8643 p/s)

  Chunk 21 terminé: 2,105,606 papers, 3,442 arXiv (245s, 8598 p/s)
  Progression: 21/309 (7%)
  arXiv trouvés: 70,502

============================================================
  CHUNK 22/309
  7 fichiers, 2.39 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0143.gz: 301,230 papers, 511 arXiv (8669 p/s)
  [2/7] updated_date=2025-10-10\part_0144.gz: 300,989 papers, 509 arXiv (8548 p/s)
  [3/7] updated_date=2025-10-10\part_0145.gz: 400,000 papers, 505 arXiv (8568 p/s)
  [4/7] updated_date=2025-10-10\part_0146.gz: 201,865 papers, 475 arXiv (8657 p/s)
  [5/7] updated_date=2025-10-10\part_0147.gz: 300,851 papers, 506 arXiv (8550 p/s)
  [6/7] updated_date=2025-10-10\part_0148.gz: 301,447 papers, 513 arXiv (8703 p/s)
  [7/7] updated_date=2025-10-10\part_0149.gz: 400,000 papers, 668 arXiv (8526 p/s)

  Chunk 22 terminé: 2,206,382 papers, 3,687 arXiv (257s, 8594 p/s)
  Progression: 22/309 (7%)
  arXiv trouvés: 74,189

============================================================
  CHUNK 23/309
  7 fichiers, 2.16 GB
============================================================
  [1/7] updated_date=2025-10-10\part_0150.gz: 201,863 papers, 351 arXiv (8813 p/s)
  [2/7] updated_date=2025-10-10\part_0151.gz: 300,112 papers, 518 arXiv (8676 p/s)
  [3/7] updated_date=2025-10-10\part_0152.gz: 301,172 papers, 490 arXiv (8492 p/s)
  [4/7] updated_date=2025-10-10\part_0153.gz: 301,593 papers, 497 arXiv (8544 p/s)
  [5/7] updated_date=2025-10-10\part_0154.gz: 400,000 papers, 576 arXiv (8506 p/s)
  [6/7] updated_date=2025-10-10\part_0155.gz: 202,523 papers, 372 arXiv (8880 p/s)
  [7/7] updated_date=2025-10-10\part_0156.gz: 299,454 papers, 558 arXiv (8501 p/s)

  Chunk 23 terminé: 2,006,717 papers, 3,362 arXiv (233s, 8601 p/s)
  Progression: 23/309 (7%)
  arXiv trouvés: 77,551

============================================================
  CHUNK 24/309
  31 fichiers, 2.34 GB
============================================================
  [1/31] updated_date=2025-10-10\part_0157.gz: 300,868 papers, 514 arXiv (8616 p/s)
  [2/31] updated_date=2025-10-10\part_0158.gz: 300,742 papers, 535 arXiv (8555 p/s)
  [3/31] updated_date=2025-10-10\part_0159.gz: 299,785 papers, 523 arXiv (8623 p/s)
  [4/31] updated_date=2025-10-11\part_0000.gz: 70 papers, 12 arXiv (2071 p/s)
  [5/31] updated_date=2025-10-12\part_0000.gz: 102 papers, 9 arXiv (3234 p/s)
  [6/31] updated_date=2025-10-13\part_0000.gz: 477 papers, 1 arXiv (10593 p/s)
  [7/31] updated_date=2025-10-14\part_0000.gz: 171 papers, 7 arXiv (3421 p/s)
  [8/31] updated_date=2025-10-15\part_0000.gz: 101 papers, 14 arXiv (2425 p/s)
  [9/31] updated_date=2025-10-16\part_0000.gz: 222 papers, 11 arXiv (5152 p/s)
  [10/31] updated_date=2025-10-17\part_0000.gz: 1,985 papers, 5 arXiv (8041 p/s)
  [11/31] updated_date=2025-10-18\part_0000.gz: 52 papers, 13 arXiv (1448 p/s)
  [12/31] updated_date=2025-10-19\part_0000.gz: 56 papers, 18 arXiv (2856 p/s)
  [13/31] updated_date=2025-10-20\part_0000.gz: 35 papers, 5 arXiv (2225 p/s)
  [14/31] updated_date=2025-10-21\part_0000.gz: 13 papers, 9 arXiv (1431 p/s)
  [15/31] updated_date=2025-10-22\part_0000.gz: 23 papers, 11 arXiv (2155 p/s)
  [16/31] updated_date=2025-10-23\part_0000.gz: 5 papers, 0 arXiv (668 p/s)
  [17/31] updated_date=2025-10-24\part_0000.gz: 363,568 papers, 10,733 arXiv (9153 p/s)
  [18/31] updated_date=2025-10-25\part_0000.gz: 14 papers, 3 arXiv (1484 p/s)
  [19/31] updated_date=2025-10-26\part_0000.gz: 55 papers, 1 arXiv (2115 p/s)
  [20/31] updated_date=2025-10-27\part_0000.gz: 206,049 papers, 5,229 arXiv (7078 p/s)
  [21/31] updated_date=2025-10-28\part_0000.gz: 12 papers, 2 arXiv (616 p/s)
  [22/31] updated_date=2025-10-29\part_0000.gz: 8 papers, 3 arXiv (1041 p/s)
  [23/31] updated_date=2025-10-30\part_0000.gz: 66,184 papers, 1 arXiv (10300 p/s)
  [24/31] updated_date=2025-10-31\part_0000.gz: 156 papers, 0 arXiv (4674 p/s)
  [25/31] updated_date=2025-11-01\part_0000.gz: 789 papers, 6 arXiv (7020 p/s)
  [26/31] updated_date=2025-11-02\part_0000.gz: 8 papers, 1 arXiv (1028 p/s)
  [27/31] updated_date=2025-11-03\part_0000.gz: 14 papers, 0 arXiv (1573 p/s)
  [28/31] updated_date=2025-11-04\part_0000.gz: 243 papers, 0 arXiv (7350 p/s)
  [29/31] updated_date=2025-11-05\part_0000.gz: 317 papers, 6 arXiv (4334 p/s)
  [30/31] updated_date=2025-11-06\part_0000.gz: 259,658 papers, 2,732 arXiv (6798 p/s)
  [31/31] updated_date=2025-11-06\part_0001.gz: 259,044 papers, 2,657 arXiv (6804 p/s)

  Chunk 24 terminé: 2,060,826 papers, 23,061 arXiv (257s, 8006 p/s)
  Progression: 24/309 (8%)
  arXiv trouvés: 100,612

============================================================
  CHUNK 25/309
  5 fichiers, 2.38 GB
============================================================
  [1/5] updated_date=2025-11-06\part_0002.gz: 400,000 papers, 4,158 arXiv (6642 p/s)
  [2/5] updated_date=2025-11-06\part_0003.gz: 378,851 papers, 3,923 arXiv (6840 p/s)
  [3/5] updated_date=2025-11-06\part_0004.gz: 259,092 papers, 2,702 arXiv (6792 p/s)
  [4/5] updated_date=2025-11-06\part_0005.gz: 258,923 papers, 2,708 arXiv (6769 p/s)
  [5/5] updated_date=2025-11-06\part_0006.gz: 400,000 papers, 4,177 arXiv (6871 p/s)

  Chunk 25 terminé: 1,696,866 papers, 17,668 arXiv (250s, 6781 p/s)
  Progression: 25/309 (8%)
  arXiv trouvés: 118,280

============================================================
  CHUNK 26/309
  7 fichiers, 2.55 GB
============================================================
  [1/7] updated_date=2025-11-06\part_0007.gz: 119,604 papers, 1,243 arXiv (6598 p/s)
  [2/7] updated_date=2025-11-06\part_0008.gz: 258,744 papers, 2,751 arXiv (6795 p/s)
  [3/7] updated_date=2025-11-06\part_0009.gz: 400,000 papers, 4,238 arXiv (6816 p/s)
  [4/7] updated_date=2025-11-06\part_0010.gz: 119,300 papers, 1,263 arXiv (6935 p/s)
  [5/7] updated_date=2025-11-06\part_0011.gz: 259,186 papers, 2,628 arXiv (6811 p/s)
  [6/7] updated_date=2025-11-06\part_0012.gz: 258,855 papers, 2,760 arXiv (6721 p/s)
  [7/7] updated_date=2025-11-06\part_0013.gz: 400,000 papers, 4,088 arXiv (6697 p/s)

  Chunk 26 terminé: 1,815,689 papers, 18,971 arXiv (268s, 6765 p/s)
  Progression: 26/309 (8%)
  arXiv trouvés: 137,251

============================================================
  CHUNK 27/309
  7 fichiers, 2.34 GB
============================================================
  [1/7] updated_date=2025-11-06\part_0014.gz: 119,728 papers, 1,239 arXiv (6809 p/s)
  [2/7] updated_date=2025-11-06\part_0015.gz: 259,718 papers, 2,704 arXiv (6763 p/s)
  [3/7] updated_date=2025-11-06\part_0016.gz: 258,741 papers, 2,648 arXiv (6803 p/s)
  [4/7] updated_date=2025-11-06\part_0017.gz: 400,000 papers, 4,424 arXiv (6671 p/s)
  [5/7] updated_date=2025-11-06\part_0018.gz: 118,528 papers, 1,062 arXiv (6891 p/s)
  [6/7] updated_date=2025-11-06\part_0019.gz: 259,298 papers, 2,714 arXiv (6845 p/s)
  [7/7] updated_date=2025-11-06\part_0020.gz: 259,651 papers, 2,783 arXiv (6858 p/s)

  Chunk 27 terminé: 1,675,664 papers, 17,574 arXiv (247s, 6786 p/s)
  Progression: 27/309 (9%)
  arXiv trouvés: 154,825

============================================================
  CHUNK 28/309
  6 fichiers, 2.35 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0021.gz: 258,751 papers, 2,669 arXiv (6802 p/s)
  [2/6] updated_date=2025-11-06\part_0022.gz: 259,422 papers, 2,685 arXiv (6826 p/s)
  [3/6] updated_date=2025-11-06\part_0023.gz: 259,563 papers, 2,703 arXiv (6813 p/s)
  [4/6] updated_date=2025-11-06\part_0024.gz: 259,170 papers, 2,637 arXiv (6822 p/s)
  [5/6] updated_date=2025-11-06\part_0025.gz: 259,431 papers, 2,764 arXiv (6805 p/s)
  [6/6] updated_date=2025-11-06\part_0026.gz: 400,000 papers, 4,247 arXiv (6789 p/s)

  Chunk 28 terminé: 1,696,337 papers, 17,705 arXiv (249s, 6808 p/s)
  Progression: 28/309 (9%)
  arXiv trouvés: 172,530

============================================================
  CHUNK 29/309
  7 fichiers, 2.32 GB
============================================================
  [1/7] updated_date=2025-11-06\part_0027.gz: 120,465 papers, 1,289 arXiv (6620 p/s)
  [2/7] updated_date=2025-11-06\part_0028.gz: 259,227 papers, 2,671 arXiv (6794 p/s)
  [3/7] updated_date=2025-11-06\part_0029.gz: 259,650 papers, 2,646 arXiv (6830 p/s)
  [4/7] updated_date=2025-11-06\part_0030.gz: 259,557 papers, 2,663 arXiv (6848 p/s)
  [5/7] updated_date=2025-11-06\part_0031.gz: 259,425 papers, 2,685 arXiv (6768 p/s)
  [6/7] updated_date=2025-11-06\part_0032.gz: 259,599 papers, 2,653 arXiv (6827 p/s)
  [7/7] updated_date=2025-11-06\part_0033.gz: 259,116 papers, 2,773 arXiv (6851 p/s)

  Chunk 29 terminé: 1,677,039 papers, 17,380 arXiv (246s, 6803 p/s)
  Progression: 29/309 (9%)
  arXiv trouvés: 189,910

============================================================
  CHUNK 30/309
  6 fichiers, 2.16 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0034.gz: 259,969 papers, 2,628 arXiv (6815 p/s)
  [2/6] updated_date=2025-11-06\part_0035.gz: 260,081 papers, 2,697 arXiv (6779 p/s)
  [3/6] updated_date=2025-11-06\part_0036.gz: 259,868 papers, 2,698 arXiv (6806 p/s)
  [4/6] updated_date=2025-11-06\part_0037.gz: 259,297 papers, 2,648 arXiv (6791 p/s)
  [5/6] updated_date=2025-11-06\part_0038.gz: 259,599 papers, 2,682 arXiv (6776 p/s)
  [6/6] updated_date=2025-11-06\part_0039.gz: 259,074 papers, 2,741 arXiv (6774 p/s)

  Chunk 30 terminé: 1,557,888 papers, 16,094 arXiv (229s, 6789 p/s)
  Progression: 30/309 (10%)
  arXiv trouvés: 206,004

============================================================
  CHUNK 31/309
  6 fichiers, 2.36 GB
============================================================
  [1/6] updated_date=2025-11-06\part_0040.gz: 259,076 papers, 2,717 arXiv (6761 p/s)
  [2/6] updated_date=2025-11-06\part_0041.gz: 259,286 papers, 2,724 arXiv (6795 p/s)
  [3/6] updated_date=2025-11-06\part_0042.gz: 259,372 papers, 2,691 arXiv (6830 p/s)
  [4/6] updated_date=2025-11-06\part_0043.gz: 259,470 papers, 2,722 arXiv (5766 p/s)
  [5/6] updated_date=2025-11-06\part_0044.gz: 258,786 papers, 2,701 arXiv (4939 p/s)
  [6/6] updated_date=2025-11-06\part_0045.gz: 400,000 papers, 4,116 arXiv (4727 p/s)
